ts,time,suhu,rh,nh3,spray_on,reason,anomaly,iso_score,flags
1759096733.340714,2025-09-28T21:58:53.340714+00:00,32.3,73.51,2.72,True,stay_on,normal,0.1669018580995627,
1759096793.421833,2025-09-28T21:59:53.421833+00:00,32.24,73.73,2.73,True,stay_on,normal,0.16375410606095298,
1759096853.477566,2025-09-28T22:00:53.477566+00:00,32.21,73.73,2.8,True,stay_on,normal,0.1632817195195967,
1759096913.562843,2025-09-28T22:01:53.562843+00:00,32.27,73.42,2.8,True,stay_on,normal,0.16922255110563067,
1759096973.645169,2025-09-28T22:02:53.645169+00:00,32.03,74.27,2.76,True,stay_on,normal,0.1373121891050731,
1759097033.727952,2025-09-28T22:03:53.727952+00:00,32.17,74.12,2.73,True,stay_on,normal,0.14774937998993187,
1759097093.814895,2025-09-28T22:04:53.814895+00:00,32.09,74.38,2.71,True,stay_on,normal,0.1364287287070523,
1759097153.868125,2025-09-28T22:05:53.868125+00:00,31.86,75.38,2.66,True,stay_on,normal,0.11036941684587626,
1759097213.951747,2025-09-28T22:06:53.951747+00:00,32.03,74.53,2.63,True,stay_on,normal,0.12492890515203786,
1759097274.037296,2025-09-28T22:07:54.037296+00:00,32.16,74.07,2.78,True,stay_on,normal,0.14727282899881677,
1759097334.119389,2025-09-28T22:08:54.119389+00:00,32.14,74.38,2.73,True,stay_on,normal,0.14460252697144,
1759097394.201989,2025-09-28T22:09:54.201989+00:00,32.02,74.36,2.69,True,stay_on,normal,0.1311263660680328,
1759097454.260031,2025-09-28T22:10:54.260031+00:00,31.96,75.1,2.62,True,stay_on,normal,0.1098205388308327,
1759097514.341305,2025-09-28T22:11:54.341305+00:00,31.85,75.2,2.58,True,stay_on,normal,0.09379808330076711,
1759097574.425273,2025-09-28T22:12:54.425273+00:00,31.85,75.52,2.58,True,stay_on,normal,0.09347378790969174,
1759097634.508438,2025-09-28T22:13:54.508438+00:00,32.16,74.15,2.62,True,stay_on,normal,0.13167509246159714,
1759097694.595111,2025-09-28T22:14:54.595111+00:00,32.03,74.81,2.64,True,stay_on,normal,0.12201880992642544,
1759097754.648048,2025-09-28T22:15:54.648048+00:00,32.21,74.25,2.61,True,stay_on,normal,0.13480658956216734,
1759097814.731357,2025-09-28T22:16:54.731357+00:00,32.23,74.02,2.57,True,stay_on,normal,0.13390024804660466,
1759097874.817578,2025-09-28T22:17:54.817578+00:00,32.16,74.43,2.61,True,stay_on,normal,0.12946987664191617,
1759097934.898607,2025-09-28T22:18:54.898607+00:00,31.97,74.86,2.62,True,stay_on,normal,0.11296054477691064,
1759097994.981629,2025-09-28T22:19:54.981629+00:00,32.09,74.62,2.62,True,stay_on,normal,0.12064610461626257,
1759098055.039804,2025-09-28T22:20:55.039804+00:00,32.33,73.65,2.59,True,stay_on,normal,0.14737468520238856,
1759098115.121387,2025-09-28T22:21:55.121387+00:00,32.4,73.57,2.62,True,stay_on,normal,0.15471922271962063,
1759098175.206279,2025-09-28T22:22:55.206279+00:00,32.33,73.82,2.62,True,stay_on,normal,0.1511080903071177,
1759098235.288834,2025-09-28T22:23:55.288834+00:00,32.28,73.93,2.68,True,stay_on,normal,0.15722058734092814,
1759098295.37517,2025-09-28T22:24:55.375170+00:00,32.42,73.44,2.73,True,stay_on,normal,0.1707923359981423,
1759098355.427714,2025-09-28T22:25:55.427714+00:00,32.42,73.32,2.71,True,stay_on,normal,0.16918068476004672,
1759098415.513173,2025-09-28T22:26:55.513173+00:00,32.27,73.58,2.67,True,stay_on,normal,0.16112837948434106,
1759098475.597319,2025-09-28T22:27:55.597319+00:00,32.34,73.6,2.7,True,stay_on,normal,0.1653205118770994,
1759098535.680139,2025-09-28T22:28:55.680139+00:00,32.28,74.21,2.7,True,stay_on,normal,0.1535314530988715,
1759098595.762121,2025-09-28T22:29:55.762121+00:00,32.51,73.23,2.69,True,stay_on,normal,0.16786792870520462,
1759098655.819182,2025-09-28T22:30:55.819182+00:00,32.54,73.07,2.69,True,stay_on,normal,0.1690187147731979,
1759098715.901412,2025-09-28T22:31:55.901412+00:00,32.51,73.06,2.69,True,stay_on,normal,0.16983637400782414,
1759098775.985094,2025-09-28T22:32:55.985094+00:00,32.44,73.14,2.73,True,stay_on,normal,0.17232091897934665,
1759098836.069486,2025-09-28T22:33:56.069486+00:00,32.47,73.12,2.73,True,stay_on,normal,0.17261305936296645,
1759098896.153689,2025-09-28T22:34:56.153689+00:00,32.49,72.96,2.73,True,stay_on,normal,0.17338476072070746,
1759098956.207754,2025-09-28T22:35:56.207754+00:00,32.57,72.76,2.73,True,stay_on,normal,0.1704446778474044,
1759099016.293234,2025-09-28T22:36:56.293234+00:00,32.58,72.76,2.76,True,stay_on,normal,0.17173404988172536,
1759099076.376144,2025-09-28T22:37:56.376144+00:00,32.62,72.57,2.78,True,stay_on,normal,0.1715245995331523,
1759099136.458693,2025-09-28T22:38:56.458693+00:00,32.55,72.74,2.71,True,stay_on,normal,0.1696534767519312,
1759099196.542185,2025-09-28T22:39:56.542185+00:00,32.4,73.35,2.75,True,stay_on,normal,0.17195324588220645,
1759099256.598857,2025-09-28T22:40:56.598857+00:00,32.28,73.71,2.73,True,stay_on,normal,0.16558390798020622,
1759099316.681781,2025-09-28T22:41:56.681781+00:00,32.4,73.3,2.73,True,stay_on,normal,0.17056196664139905,
1759099376.766034,2025-09-28T22:42:56.766034+00:00,32.48,72.99,2.72,True,stay_on,normal,0.17345384132292063,
1759099436.850344,2025-09-28T22:43:56.850344+00:00,32.54,72.84,2.73,True,stay_on,normal,0.17300841017862784,
1759099496.933643,2025-09-28T22:44:56.933643+00:00,32.61,72.65,2.72,True,stay_on,normal,0.16904114050704167,
1759099556.989296,2025-09-28T22:45:56.989296+00:00,32.62,72.49,2.7,True,stay_on,normal,0.16624058517037155,
1759099617.074769,2025-09-28T22:46:57.074769+00:00,32.55,72.8,2.72,True,stay_on,normal,0.17136889675325878,
1759099677.156299,2025-09-28T22:47:57.156299+00:00,32.44,73.08,2.73,True,stay_on,normal,0.17266356092982538,
1759099737.239143,2025-09-28T22:48:57.239143+00:00,32.45,73.22,2.79,True,stay_on,normal,0.1729942460817253,
1759099797.323998,2025-09-28T22:49:57.323998+00:00,32.45,73.17,2.79,True,stay_on,normal,0.17391882387033286,
1759099857.378719,2025-09-28T22:50:57.378719+00:00,32.49,72.96,2.75,True,stay_on,normal,0.17483367188643606,
1759099917.461301,2025-09-28T22:51:57.461301+00:00,32.54,72.77,2.73,True,stay_on,normal,0.1730389279719819,
1759099977.546955,2025-09-28T22:52:57.546955+00:00,32.49,72.99,2.75,True,stay_on,normal,0.17448386756812012,
1759100037.629998,2025-09-28T22:53:57.629998+00:00,32.49,72.98,2.76,True,stay_on,normal,0.17442318123341782,
1759100097.71354,2025-09-28T22:54:57.713540+00:00,32.47,73.12,2.73,True,stay_on,normal,0.17261305936296645,
1759100157.769195,2025-09-28T22:55:57.769195+00:00,32.38,73.35,2.71,True,stay_on,normal,0.16856542087728754,
1759100217.853151,2025-09-28T22:56:57.853151+00:00,32.41,73.22,2.71,True,stay_on,normal,0.17053034868164746,
1759100277.935108,2025-09-28T22:57:57.935108+00:00,32.52,72.84,2.71,True,stay_on,normal,0.17197580232836612,
1759100338.019002,2025-09-28T22:58:58.019002+00:00,32.48,73.01,2.75,True,stay_on,normal,0.1752454928532859,
1759100398.10329,2025-09-28T22:59:58.103290+00:00,32.55,72.68,2.73,True,stay_on,normal,0.17145117034111634,
1759100458.158973,2025-09-28T23:00:58.158973+00:00,32.49,72.82,2.74,True,stay_on,normal,0.17522888727798935,
1759100518.244093,2025-09-28T23:01:58.244093+00:00,32.34,73.28,2.79,True,stay_on,normal,0.17000437203529678,
1759100578.326148,2025-09-28T23:02:58.326148+00:00,32.27,73.61,2.72,True,stay_on,normal,0.1664152573884442,
1759100638.40933,2025-09-28T23:03:58.409330+00:00,32.31,73.54,2.74,True,stay_on,normal,0.16865703897183848,
1759100698.492549,2025-09-28T23:04:58.492549+00:00,32.23,73.68,2.7,True,stay_on,normal,0.1611809987212076,
1759100758.548132,2025-09-28T23:05:58.548132+00:00,32.24,73.77,2.73,True,stay_on,normal,0.16329783392283437,
1759100818.633081,2025-09-28T23:06:58.633081+00:00,32.23,73.77,2.77,True,stay_on,normal,0.16375635774096658,
1759100878.715313,2025-09-28T23:07:58.715313+00:00,32.28,73.72,2.79,True,stay_on,normal,0.16677006320092264,
1759100938.801129,2025-09-28T23:08:58.801129+00:00,32.27,73.54,2.88,True,stay_on,normal,0.16114497839851977,
1759100998.884281,2025-09-28T23:09:58.884281+00:00,32.3,73.58,2.8,True,stay_on,normal,0.16863830162408056,
1759101058.939996,2025-09-28T23:10:58.939996+00:00,32.21,73.72,2.76,True,stay_on,normal,0.16247322965260907,
1759101119.022654,2025-09-28T23:11:59.022654+00:00,32.13,74.2,2.71,True,stay_on,normal,0.1424612188961677,
1759101179.106113,2025-09-28T23:12:59.106113+00:00,32.31,73.69,2.73,True,stay_on,normal,0.16698640466277204,
1759101239.189902,2025-09-28T23:13:59.189902+00:00,32.4,73.29,2.77,True,stay_on,normal,0.17175514586639062,
1759101299.275295,2025-09-28T23:14:59.275295+00:00,32.34,73.22,2.74,True,stay_on,normal,0.17142790441483102,
1759101359.328277,2025-09-28T23:15:59.328277+00:00,32.33,73.35,2.73,True,stay_on,normal,0.1687544182317931,
1759101419.413026,2025-09-28T23:16:59.413026+00:00,32.31,73.44,2.73,True,stay_on,normal,0.16820000822774078,
1759101479.495891,2025-09-28T23:17:59.495891+00:00,32.19,73.93,2.73,True,stay_on,normal,0.1547594221341122,
1759101539.58109,2025-09-28T23:18:59.581090+00:00,32.17,73.84,2.75,True,stay_on,normal,0.15664930358849055,
1759101599.662227,2025-09-28T23:19:59.662227+00:00,32.16,74.06,2.78,True,stay_on,normal,0.14817653874306158,
1759101659.719257,2025-09-28T23:20:59.719257+00:00,32.28,73.63,2.78,True,stay_on,normal,0.1674323365268855,
1759101719.803744,2025-09-28T23:21:59.803744+00:00,32.3,73.55,2.76,True,stay_on,normal,0.1677300568841389,
1759101779.885392,2025-09-28T23:22:59.885392+00:00,32.33,73.38,2.72,True,stay_on,normal,0.16874567192941275,
1759101839.969744,2025-09-28T23:23:59.969744+00:00,32.31,73.43,2.75,True,stay_on,normal,0.1693386253175374,
1759101900.054374,2025-09-28T23:25:00.054374+00:00,32.41,73.12,2.77,True,stay_on,normal,0.17436243110269706,
1759101960.108113,2025-09-28T23:26:00.108113+00:00,32.37,73.14,2.8,True,stay_on,normal,0.17468160844399871,
1759102020.193151,2025-09-28T23:27:00.193151+00:00,32.37,73.22,2.79,True,stay_on,normal,0.17300871853977579,
1759102080.277147,2025-09-28T23:28:00.277147+00:00,32.45,72.93,2.75,True,stay_on,normal,0.1747499361430367,
1759102140.359161,2025-09-28T23:29:00.359161+00:00,32.35,73.22,2.73,True,stay_on,normal,0.17084415102064077,
1759102200.443144,2025-09-28T23:30:00.443144+00:00,32.27,73.49,2.71,True,stay_on,normal,0.16521845428733217,
1759102260.500979,2025-09-28T23:31:00.500979+00:00,32.16,73.88,2.75,True,stay_on,normal,0.15218115503750368,
1759102320.581853,2025-09-28T23:32:00.581853+00:00,32.1,74.09,2.74,True,stay_on,normal,0.14181253018396373,
1759102380.666027,2025-09-28T23:33:00.666027+00:00,32.27,73.69,2.74,True,stay_on,normal,0.16707588643385535,
1759102440.749403,2025-09-28T23:34:00.749403+00:00,32.34,73.35,2.73,True,stay_on,normal,0.16893595268363804,
1759102500.834297,2025-09-28T23:35:00.834297+00:00,32.4,73.1,2.73,True,stay_on,normal,0.1729752757072327,
1759102560.888093,2025-09-28T23:36:00.888093+00:00,32.48,72.84,2.74,True,stay_on,normal,0.17562501780475542,
1759102620.972448,2025-09-28T23:37:00.972448+00:00,32.51,72.75,2.7,True,stay_on,normal,0.17099864414866378,
1759102681.057003,2025-09-28T23:38:01.057003+00:00,32.47,72.57,2.7,True,stay_on,normal,0.17089917681858752,
1759102741.139632,2025-09-28T23:39:01.139632+00:00,32.38,73.06,2.7,True,stay_on,normal,0.17043263791311292,
1759102801.223323,2025-09-28T23:40:01.223323+00:00,32.49,72.82,2.71,True,stay_on,normal,0.17193323379746273,
1759102861.280601,2025-09-28T23:41:01.280601+00:00,32.3,73.4,2.68,True,stay_on,normal,0.1635154330531624,
1759102921.36254,2025-09-28T23:42:01.362540+00:00,32.19,73.83,2.69,True,stay_on,normal,0.15398722023197253,
